"library_id" "total_spots" "total_bases" "taxonomy_id" "ScientificName"
"SRR21359011" 1176118 176417700 1869227 "bacterium"
"SRR21362724" 909717 272915100 1869227 "bacterium"
"SRR21361189" 225811 67743300 1869227 "bacterium"
"SRR12182793" 365835 107935407 1869227 "bacterium"
"SRR21362540" 429960 128988000 1869227 "bacterium"
"SRR21361321" 542987 162896100 1869227 "bacterium"
"SRR21358618" 540326 81048900 1869227 "bacterium"
"SRR21358255" 442058 66308700 1869227 "bacterium"
"SRR21359458" 213262 31989300 1869227 "bacterium"
"SRR21361591" 364718 109415400 1869227 "bacterium"
"SRR12183019" 270307 79783990 1869227 "bacterium"
"SRR21361280" 326895 98068500 1869227 "bacterium"
"SRR21363140" 471559 141467700 1869227 "bacterium"
"SRR21358346" 1772936 265940400 1869227 "bacterium"
"SRR21362700" 749927 224978100 1869227 "bacterium"
"SRR21362294" 177 53100 1869227 "bacterium"
"SRR21362622" 756522 226956600 1869227 "bacterium"
"SRR21361956" 174297 52289100 1869227 "bacterium"
"SRR12182950" 242965 71742492 1869227 "bacterium"
"SRR21358634" 2773920 416088000 1869227 "bacterium"
"SRR21361766" 1086962 326088600 1869227 "bacterium"
"SRR21358887" 1301972 195295800 1869227 "bacterium"
"SRR21360786" 55106 8265900 1869227 "bacterium"
"SRR21358289" 1213680 182052000 1869227 "bacterium"
"SRR21359232" 757792 113668800 1869227 "bacterium"
"SRR21363047" 480335 144100500 1869227 "bacterium"
"SRR21360788" 24900 3735000 1869227 "bacterium"
"SRR21360789" 132810 19921500 1869227 "bacterium"
"SRR21358825" 1301044 195156600 1869227 "bacterium"
"SRR21360947" 5852172 877825800 1869227 "bacterium"
"SRR21358730" 1410458 211568700 1869227 "bacterium"
"SRR21361698" 405916 121774800 1869227 "bacterium"
"SRR21358689" 998186 149727900 1869227 "bacterium"
"SRR21362011" 13719 4115700 1869227 "bacterium"
"SRR21361622" 85 25500 1869227 "bacterium"
"SRR21359987" 810844 121626600 1869227 "bacterium"
"SRR21361343" 920859 276257700 1869227 "bacterium"
"SRR7527220" 2780202 823830381 1869227 "bacterium"
"SRR21360934" 15196 2279400 1869227 "bacterium"
"SRR21359099" 857572 128635800 1869227 "bacterium"
"SRR21358889" 1376690 206503500 1869227 "bacterium"
"SRR21362693" 132985 39895500 1869227 "bacterium"
"SRR21363147" 589770 176931000 1869227 "bacterium"
"SRR21360783" 3732524 559878600 1869227 "bacterium"
"SRR21359327" 823468 123520200 1869227 "bacterium"
"SRR21360459" 28256 4238400 1869227 "bacterium"
"SRR21361362" 269789 80936700 1869227 "bacterium"
"SRR21358985" 1142674 171401100 1869227 "bacterium"
"SRR12182914" 258262 76161518 1869227 "bacterium"
"SRR12182996" 1291569 379918307 1869227 "bacterium"
"SRR21358698" 3912 586800 1869227 "bacterium"
"SRR21359306" 1004742 150711300 1869227 "bacterium"
"SRR21358685" 1044874 156731100 1869227 "bacterium"
"SRR21359348" 3006938 451040700 1869227 "bacterium"
"SRR21363081" 468402 140520600 1869227 "bacterium"
"SRR21359302" 555896 166768800 1869227 "bacterium"
"SRR21361989" 55164 16549200 1869227 "bacterium"
"SRR21360860" 91050 27315000 1869227 "bacterium"
"SRR21362195" 775132 232539600 1869227 "bacterium"
"SRR21360152" 1830768 274615200 1869227 "bacterium"
"SRR21361616" 1122505 336751500 1869227 "bacterium"
"SRR21358102" 1090126 163518900 1869227 "bacterium"
"SRR21359386" 648978 194693400 1869227 "bacterium"
"SRR21360886" 13578428 2036764200 1869227 "bacterium"
"SRR21361356" 856105 256831500 1869227 "bacterium"
"SRR21360887" 1320717 396215100 1869227 "bacterium"
"SRR21358946" 1386716 208007400 1869227 "bacterium"
"SRR21359385" 915990 274797000 1869227 "bacterium"
"SRR21359829" 1073562 161034300 1869227 "bacterium"
"SRR21360876" 357620 53643000 1869227 "bacterium"
"SRR21359236" 2372502 355875300 1869227 "bacterium"
"SRR21360479" 1973854 296078100 1869227 "bacterium"
"SRR21358550" 815736 122360400 1869227 "bacterium"
"SRR21360220" 1129002 169350300 1869227 "bacterium"
"SRR21361745" 95441 28632300 1869227 "bacterium"
"SRR21362102" 382111 114633300 1869227 "bacterium"
"SRR21362483" 2057547 617264100 1869227 "bacterium"
"SRR21362487" 530602 159180600 1869227 "bacterium"
"SRR7527259" 642092 189458443 1869227 "bacterium"
"SRR21360842" 815581 244674300 1869227 "bacterium"
"SRR21359064" 3000812 450121800 1869227 "bacterium"
"SRR21362886" 848218 254465400 1869227 "bacterium"
"SRR21359789" 325216 48782400 1869227 "bacterium"
"SRR21359070" 712084 106812600 1869227 "bacterium"
"SRR21361299" 144999 43499700 1869227 "bacterium"
"SRR21359326" 3155444 473316600 1869227 "bacterium"
"SRR21361864" 727556 218266800 1869227 "bacterium"
"SRR21360388" 44272 6640800 1869227 "bacterium"
"SRR21360983" 162144 48643200 1869227 "bacterium"
"SRR21360858" 258353 77505900 1869227 "bacterium"
"SRR21358741" 797406 119610900 1869227 "bacterium"
"SRR21360216" 1022018 153302700 1869227 "bacterium"
"SRR21359054" 2305154 345773100 1869227 "bacterium"
"SRR21358095" 663892 99583800 1869227 "bacterium"
"SRR21361109" 3315084 497262600 1869227 "bacterium"
"SRR21359947" 258 38700 1869227 "bacterium"
"SRR21360877" 402870 120861000 1869227 "bacterium"
"SRR21360174" 135392 20308800 1869227 "bacterium"
"SRR21358682" 1634600 245190000 1869227 "bacterium"
"SRR21360107" 72820 10923000 1869227 "bacterium"
"SRR21360052" 1706146 255921900 1869227 "bacterium"
"SRR21359023" 1356658 203498700 1869227 "bacterium"
"SRR21358961" 176408 26461200 1869227 "bacterium"
"SRR21361383" 127226 38167800 1869227 "bacterium"
"SRR21362530" 56118 16835400 1869227 "bacterium"
"SRR21362707" 1034665 310399500 1869227 "bacterium"
"SRR21361875" 4919874 737981100 1869227 "bacterium"
"SRR21362236" 288267 86480100 1869227 "bacterium"
"SRR21361043" 548964 164689200 1869227 "bacterium"
"SRR21359523" 1614730 242209500 1869227 "bacterium"
"SRR21361147" 22490 6747000 1869227 "bacterium"
"SRR21358064" 2290124 343518600 1869227 "bacterium"
"SRR21359894" 443166 66474900 1869227 "bacterium"
"SRR21358308" 879770 131965500 1869227 "bacterium"
"SRR21360256" 452 67800 1869227 "bacterium"
"SRR21360987" 881335 264400500 1869227 "bacterium"
"SRR21361849" 153574 23036100 1869227 "bacterium"
"SRR21363146" 629527 188858100 1869227 "bacterium"
"SRR21359805" 648262 97239300 1869227 "bacterium"
"SRR21362815" 535013 160503900 1869227 "bacterium"
"SRR12183008" 285361 84160349 1869227 "bacterium"
"SRR21358471" 1169240 175386000 1869227 "bacterium"
"SRR21361036" 279630 83889000 1869227 "bacterium"
"SRR21360081" 409982 122994600 1869227 "bacterium"
"SRR21361535" 248425 74527500 1869227 "bacterium"
"SRR21358466" 674366 101154900 1869227 "bacterium"
"SRR21358361" 1335234 200285100 1869227 "bacterium"
"SRR21362999" 989052 296715600 1869227 "bacterium"
"SRR21358148" 977088 146563200 1869227 "bacterium"
"SRR21358317" 830444 124566600 1869227 "bacterium"
"SRR21358383" 4214782 632217300 1869227 "bacterium"
"SRR21358920" 835480 125322000 1869227 "bacterium"
"SRR21360214" 860054 129008100 1869227 "bacterium"
"SRR21363061" 636474 190942200 1869227 "bacterium"
"SRR21359104" 1113068 166960200 1869227 "bacterium"
"SRR21362989" 598349 179504700 1869227 "bacterium"
"SRR21362712" 498754 149626200 1869227 "bacterium"
"SRR21361473" 522175 156652500 1869227 "bacterium"
"SRR21358728" 1230288 184543200 1869227 "bacterium"
"SRR21358117" 1089346 163401900 1869227 "bacterium"
"SRR21358691" 1044640 156696000 1869227 "bacterium"
"SRR21361968" 1141161 342348300 1869227 "bacterium"
"SRR21362246" 331224 99367200 1869227 "bacterium"
"SRR21358936" 1687456 253118400 1869227 "bacterium"
"SRR21362743" 552721 165816300 1869227 "bacterium"
"SRR21358451" 727160 109074000 1869227 "bacterium"
"SRR21358778" 468390 70258500 1869227 "bacterium"
"SRR21358411" 1444268 216640200 1869227 "bacterium"
"SRR21358376" 2518160 377724000 1869227 "bacterium"
"SRR21362949" 2064845 619453500 1869227 "bacterium"
"SRR21358914" 612106 91815900 1869227 "bacterium"
"SRR21361641" 820723 246216900 1869227 "bacterium"
"SRR12182812" 342989 101239298 1869227 "bacterium"
"SRR21359777" 1864482 279672300 1869227 "bacterium"
"SRR21362105" 460150 138045000 1869227 "bacterium"
"SRR21358381" 1695646 254346900 1869227 "bacterium"
"SRR21360348" 604940 90741000 1869227 "bacterium"
"SRR21361746" 147890 44367000 1869227 "bacterium"
"SRR21361200" 139537 41861100 1869227 "bacterium"
"SRR21358542" 1553892 233083800 1869227 "bacterium"
"SRR21359973" 1170680 175602000 1869227 "bacterium"
"SRR21358593" 406 60900 1869227 "bacterium"
"SRR21358927" 942474 141371100 1869227 "bacterium"
"SRR21360116" 1198630 179794500 1869227 "bacterium"
"SRR21360946" 688170 103225500 1869227 "bacterium"
"SRR21362181" 65728 19718400 1869227 "bacterium"
"SRR21359096" 1052164 157824600 1869227 "bacterium"
"SRR21363021" 871622 261486600 1869227 "bacterium"
"SRR21359802" 853426 128013900 1869227 "bacterium"
"SRR21358339" 1389634 208445100 1869227 "bacterium"
"SRR12182824" 156850 46295133 1869227 "bacterium"
"SRR21363077" 610097 183029100 1869227 "bacterium"
"SRR21361333" 373468 112040400 1869227 "bacterium"
"SRR21358979" 1033648 155047200 1869227 "bacterium"
"SRR21359506" 681592 102238800 1869227 "bacterium"
"SRR21359366" 359783 107934900 1869227 "bacterium"
"SRR21363003" 353940 106182000 1869227 "bacterium"
"SRR21362091" 152 45600 1869227 "bacterium"
"SRR21361901" 1313565 394069500 1869227 "bacterium"
"SRR21360923" 87462 13119300 1869227 "bacterium"
"SRR21361971" 934938 280481400 1869227 "bacterium"
"SRR21361259" 844107 253232100 1869227 "bacterium"
"SRR21361557" 1204136 361240800 1869227 "bacterium"
"SRR21358184" 781934 117290100 1869227 "bacterium"
"SRR21361549" 78125 23437500 1869227 "bacterium"
"SRR21359472" 2080602 312090300 1869227 "bacterium"
"SRR21361816" 535271 160581300 1869227 "bacterium"
"SRR21361000" 13845 4153500 1869227 "bacterium"
"SRR21358564" 480184 72027600 1869227 "bacterium"
"SRR21361509" 210433 63129900 1869227 "bacterium"
"SRR21361222" 150084 45025200 1869227 "bacterium"
"SRR21361937" 798404 239521200 1869227 "bacterium"
"SRR21358653" 1518074 227711100 1869227 "bacterium"
"SRR21361709" 256618 76985400 1869227 "bacterium"
"SRR21361363" 486259 145877700 1869227 "bacterium"
"SRR21359976" 722236 108335400 1869227 "bacterium"
"SRR21362231" 2237079 671123700 1869227 "bacterium"
"SRR21362143" 2109847 632954100 1869227 "bacterium"
"SRR21359804" 558980 83847000 1869227 "bacterium"
"SRR21361273" 1251948 375584400 1869227 "bacterium"
"SRR21360266" 1554498 233174700 1869227 "bacterium"
"SRR21359220" 1309618 196442700 1869227 "bacterium"
"SRR21363051" 866905 260071500 1869227 "bacterium"
"SRR21362956" 486548 145964400 1869227 "bacterium"
"SRR21362263" 353313 105993900 1869227 "bacterium"
"SRR7527515" 15938 4698639 1869227 "bacterium"
"SRR21361430" 614816 184444800 1869227 "bacterium"
"SRR21361697" 1444242 433272600 1869227 "bacterium"
"SRR21361132" 244311 73293300 1869227 "bacterium"
"SRR21358976" 2099482 314922300 1869227 "bacterium"
"SRR21359788" 526668 79000200 1869227 "bacterium"
"SRR7527309" 358903 105473381 1869227 "bacterium"
"SRR21359183" 1086220 162933000 1869227 "bacterium"
"SRR21361181" 240509 72152700 1869227 "bacterium"
"SRR21359567" 193132 28969800 1869227 "bacterium"
"SRR21359470" 377626 56643900 1869227 "bacterium"
"SRR21359158" 3157532 473629800 1869227 "bacterium"
"SRR21360978" 419699 125909700 1869227 "bacterium"
"SRR21358714" 1763632 264544800 1869227 "bacterium"
"SRR21358595" 4865150 729772500 1869227 "bacterium"
"SRR21358492" 1206056 180908400 1869227 "bacterium"
"SRR21358062" 309476 46421400 1906665 "archaeon"
"SRR21358074" 780102 117015300 1906665 "archaeon"
"SRR21358076" 346478 51971700 1906665 "archaeon"
"SRR21358103" 752834 112925100 1906665 "archaeon"
"SRR21358111" 785444 117816600 1906665 "archaeon"
"SRR21358143" 481454 72218100 1906665 "archaeon"
"SRR21360097" 341182 102354600 1906665 "archaeon"
"SRR21360121" 1066784 160017600 1906665 "archaeon"
"SRR21360126" 2218516 332777400 1906665 "archaeon"
"SRR21360133" 1625870 243880500 1906665 "archaeon"
"SRR21360148" 433112 64966800 1906665 "archaeon"
"SRR21360203" 366872 55030800 1906665 "archaeon"
"SRR21360238" 1344110 201616500 1906665 "archaeon"
"SRR21360250" 645766 96864900 1906665 "archaeon"
"SRR21360253" 1241074 186161100 1906665 "archaeon"
"SRR21360267" 1254918 188237700 1906665 "archaeon"
"SRR21360280" 994510 149176500 1906665 "archaeon"
"SRR21359765" 557304 83595600 1906665 "archaeon"
"SRR21359769" 2412550 361882500 1906665 "archaeon"
"SRR21359780" 414364 62154600 1906665 "archaeon"
"SRR21359785" 772862 115929300 1906665 "archaeon"
"SRR21359815" 1125734 168860100 1906665 "archaeon"
"SRR21359823" 876420 131463000 1906665 "archaeon"
"SRR21359828" 2836594 425489100 1906665 "archaeon"
"SRR21359850" 463607 139082100 1906665 "archaeon"
"SRR21359919" 785400 117810000 1906665 "archaeon"
"SRR21359924" 314556 47183400 1906665 "archaeon"
"SRR21359928" 383008 57451200 1906665 "archaeon"
"SRR21359943" 265785 79735500 1906665 "archaeon"
"SRR21359944" 700464 105069600 1906665 "archaeon"
"SRR21359975" 251280 37692000 1906665 "archaeon"
"SRR21359989" 367462 55119300 1906665 "archaeon"
"SRR21360001" 922402 138360300 1906665 "archaeon"
"SRR21360007" 280402 42060300 1906665 "archaeon"
"SRR21360013" 2343880 351582000 1906665 "archaeon"
"SRR21360028" 921284 276385200 1906665 "archaeon"
"SRR21360091" 1098310 329493000 1906665 "archaeon"
"SRR21359558" 1059584 158937600 1906665 "archaeon"
"SRR21359579" 922492 138373800 1906665 "archaeon"
"SRR21359582" 931504 139725600 1906665 "archaeon"
"SRR21359628" 985776 147866400 1906665 "archaeon"
"SRR21359214" 5876422 881463300 1906665 "archaeon"
"SRR21359227" 1061380 159207000 1906665 "archaeon"
"SRR21359259" 1968684 295302600 1906665 "archaeon"
"SRR21359321" 1085726 162858900 1906665 "archaeon"
"SRR21359340" 1608650 241297500 1906665 "archaeon"
"SRR21359394" 1648110 247216500 1906665 "archaeon"
"SRR21359421" 497714 74657100 1906665 "archaeon"
"SRR21359432" 1745626 261843900 1906665 "archaeon"
"SRR21359466" 1471540 220731000 1906665 "archaeon"
"SRR21359503" 354454 53168100 1906665 "archaeon"
"SRR21359517" 1841726 276258900 1906665 "archaeon"
"SRR21358929" 492992 73948800 1906665 "archaeon"
"SRR21358940" 3026456 453968400 1906665 "archaeon"
"SRR21359003" 449698 67454700 1906665 "archaeon"
"SRR21359004" 1982008 297301200 1906665 "archaeon"
"SRR21359009" 1079768 161965200 1906665 "archaeon"
"SRR21359022" 661478 99221700 1906665 "archaeon"
"SRR21359047" 1466402 219960300 1906665 "archaeon"
"SRR21359067" 757136 113570400 1906665 "archaeon"
"SRR21359069" 1597616 239642400 1906665 "archaeon"
"SRR21359079" 696230 104434500 1906665 "archaeon"
"SRR21359083" 1722560 258384000 1906665 "archaeon"
"SRR21359103" 476960 71544000 1906665 "archaeon"
"SRR21359110" 769696 115454400 1906665 "archaeon"
"SRR21359130" 780318 117047700 1906665 "archaeon"
"SRR21359142" 921392 138208800 1906665 "archaeon"
"SRR21358777" 724392 108658800 1906665 "archaeon"
"SRR21358401" 1385606 207840900 1906665 "archaeon"
"SRR21358404" 2417912 362686800 1906665 "archaeon"
"SRR21358479" 2799688 419953200 1906665 "archaeon"
"SRR21358507" 3997820 599673000 1906665 "archaeon"
"SRR21358621" 634304 95145600 1906665 "archaeon"
"SRR21358706" 1472588 220888200 1906665 "archaeon"
"SRR21358717" 1932936 289940400 1906665 "archaeon"
"SRR21358720" 9405636 1410845400 1906665 "archaeon"
"SRR21358727" 589398 88409700 1906665 "archaeon"
"SRR21358162" 1757596 263639400 1906665 "archaeon"
"SRR21358174" 540128 81019200 1906665 "archaeon"
"SRR21358218" 671348 100702200 1906665 "archaeon"
"SRR21358231" 1784834 267725100 1906665 "archaeon"
"SRR21358291" 1846618 276992700 1906665 "archaeon"
"SRR21358300" 937802 140670300 1906665 "archaeon"
"SRR21358326" 1050122 157518300 1906665 "archaeon"
"SRR21358337" 981236 147185400 1906665 "archaeon"
"SRR21358371" 1032782 154917300 1906665 "archaeon"
"SRR21361991" 550725 165217500 1906665 "archaeon"
"SRR21361996" 281357 84407100 1906665 "archaeon"
"SRR21362003" 411635 123490500 1906665 "archaeon"
"SRR21362004" 151357 45407100 1906665 "archaeon"
"SRR21362022" 286973 86091900 1906665 "archaeon"
"SRR21362025" 5902306 1770691800 1906665 "archaeon"
"SRR21362030" 666320 199896000 1906665 "archaeon"
"SRR21362182" 171012 51303600 1906665 "archaeon"
"SRR21362187" 3256631 976989300 1906665 "archaeon"
"SRR21362214" 550177 165053100 1906665 "archaeon"
"SRR21362222" 828233 248469900 1906665 "archaeon"
"SRR21362297" 969309 290792700 1906665 "archaeon"
"SRR21361648" 945162 283548600 1906665 "archaeon"
"SRR21361655" 230864 69259200 1906665 "archaeon"
"SRR21361663" 263921 79176300 1906665 "archaeon"
"SRR21361820" 1288575 386572500 1906665 "archaeon"
"SRR21361834" 394549 118364700 1906665 "archaeon"
"SRR21361840" 625795 187738500 1906665 "archaeon"
"SRR21361885" 582945 174883500 1906665 "archaeon"
"SRR21361892" 604634 181390200 1906665 "archaeon"
"SRR21361561" 311684 93505200 1906665 "archaeon"
"SRR21361452" 520641 156192300 1906665 "archaeon"
"SRR21361466" 164285 49285500 1906665 "archaeon"
"SRR21361497" 676225 202867500 1906665 "archaeon"
"SRR21361513" 461603 138480900 1906665 "archaeon"
"SRR21361117" 526420 157926000 1906665 "archaeon"
"SRR21361131" 156573 46971900 1906665 "archaeon"
"SRR21361150" 257143 77142900 1906665 "archaeon"
"SRR21361152" 605164 181549200 1906665 "archaeon"
"SRR21361171" 248183 74454900 1906665 "archaeon"
"SRR21361184" 1338031 401409300 1906665 "archaeon"
"SRR21361216" 2576783 773034900 1906665 "archaeon"
"SRR21361227" 4290800 643620000 1906665 "archaeon"
"SRR21361233" 144759 43427700 1906665 "archaeon"
"SRR21361240" 292042 87612600 1906665 "archaeon"
"SRR21361242" 430149 129044700 1906665 "archaeon"
"SRR21361245" 349885 104965500 1906665 "archaeon"
"SRR21361263" 284532 85359600 1906665 "archaeon"
"SRR21361266" 1324872 397461600 1906665 "archaeon"
"SRR21361274" 1116475 334942500 1906665 "archaeon"
"SRR21361286" 308456 92536800 1906665 "archaeon"
"SRR21361317" 503203 150960900 1906665 "archaeon"
"SRR21361318" 657249 197174700 1906665 "archaeon"
"SRR21361344" 1079767 323930100 1906665 "archaeon"
"SRR21361357" 272431 81729300 1906665 "archaeon"
"SRR21361382" 264979 79493700 1906665 "archaeon"
"SRR21361392" 512037 153611100 1906665 "archaeon"
"SRR21360774" 1409818 211472700 1906665 "archaeon"
"SRR21360797" 263044 39456600 1906665 "archaeon"
"SRR21360799" 1805866 270879900 1906665 "archaeon"
"SRR21360820" 180706 27105900 1906665 "archaeon"
"SRR21360845" 754774 113216100 1906665 "archaeon"
"SRR21360849" 315298 94589400 1906665 "archaeon"
"SRR21360897" 419464 62919600 1906665 "archaeon"
"SRR21360932" 743854 111578100 1906665 "archaeon"
"SRR21360935" 152334 45700200 1906665 "archaeon"
"SRR21360971" 410227 123068100 1906665 "archaeon"
"SRR21360977" 208493 62547900 1906665 "archaeon"
"SRR21361085" 1810630 543189000 1906665 "archaeon"
"SRR21361094" 102677 30803100 1906665 "archaeon"
"SRR21360468" 491618 73742700 1906665 "archaeon"
"SRR21360472" 2127750 319162500 1906665 "archaeon"
"SRR21360478" 774692 116203800 1906665 "archaeon"
"SRR21360488" 2773234 415985100 1906665 "archaeon"
"SRR21360496" 276622 41493300 1906665 "archaeon"
"SRR21360500" 597610 89641500 1906665 "archaeon"
"SRR21360504" 1038694 155804100 1906665 "archaeon"
"SRR21360520" 630438 94565700 1906665 "archaeon"
"SRR21360297" 1354648 203197200 1906665 "archaeon"
"SRR21360299" 732788 109918200 1906665 "archaeon"
"SRR21360302" 490104 73515600 1906665 "archaeon"
"SRR21360303" 2101968 315295200 1906665 "archaeon"
"SRR21360304" 717420 107613000 1906665 "archaeon"
"SRR21360331" 465486 69822900 1906665 "archaeon"
"SRR21360332" 1615802 242370300 1906665 "archaeon"
"SRR21360341" 500158 75023700 1906665 "archaeon"
"SRR21360381" 855066 128259900 1906665 "archaeon"
"SRR21360401" 1544030 231604500 1906665 "archaeon"
"SRR21360402" 777472 116620800 1906665 "archaeon"
"SRR21360420" 973638 146045700 1906665 "archaeon"
"SRR21362866" 514787 154436100 1906665 "archaeon"
"SRR21362879" 256314 76894200 1906665 "archaeon"
"SRR21362887" 554648 166394400 1906665 "archaeon"
"SRR21362906" 603129 180938700 1906665 "archaeon"
"SRR21362912" 920626 276187800 1906665 "archaeon"
"SRR21362915" 761621 228486300 1906665 "archaeon"
"SRR21362921" 191280 57384000 1906665 "archaeon"
"SRR21362928" 285223 85566900 1906665 "archaeon"
"SRR21362930" 307616 92284800 1906665 "archaeon"
"SRR21362944" 838631 251589300 1906665 "archaeon"
"SRR21362953" 2207675 662302500 1906665 "archaeon"
"SRR21362993" 505105 151531500 1906665 "archaeon"
"SRR21362997" 1603425 481027500 1906665 "archaeon"
"SRR21363018" 577946 173383800 1906665 "archaeon"
"SRR21363069" 411352 123405600 1906665 "archaeon"
"SRR21363082" 1805612 541683600 1906665 "archaeon"
"SRR21363084" 415392 124617600 1906665 "archaeon"
"SRR21363086" 484048 145214400 1906665 "archaeon"
"SRR21363099" 387248 116174400 1906665 "archaeon"
"SRR21363102" 387129 116138700 1906665 "archaeon"
"SRR21363105" 302613 90783900 1906665 "archaeon"
"SRR21363113" 148080 44424000 1906665 "archaeon"
"SRR21363155" 1019146 305743800 1906665 "archaeon"
"SRR21363159" 636381 190914300 1906665 "archaeon"
"SRR21363177" 415995 124798500 1906665 "archaeon"
"SRR21363181" 247411 74223300 1906665 "archaeon"
"SRR21362774" 1460415 438124500 1906665 "archaeon"
"SRR21362785" 1611500 483450000 1906665 "archaeon"
"SRR21362428" 711374 213412200 1906665 "archaeon"
"SRR21362435" 689794 206938200 1906665 "archaeon"
"SRR21362436" 577459 173237700 1906665 "archaeon"
"SRR21362462" 456193 136857900 1906665 "archaeon"
"SRR21362473" 744235 223270500 1906665 "archaeon"
"SRR21362474" 452983 135894900 1906665 "archaeon"
"SRR21362482" 402077 120623100 1906665 "archaeon"
"SRR21362507" 577167 173150100 1906665 "archaeon"
"SRR21362508" 269268 80780400 1906665 "archaeon"
"SRR21362525" 1375635 412690500 1906665 "archaeon"
"SRR21362531" 658690 197607000 1906665 "archaeon"
"SRR21362542" 1357359 407207700 1906665 "archaeon"
"SRR21362546" 488030 146409000 1906665 "archaeon"
"SRR21362559" 365830 109749000 1906665 "archaeon"
"SRR21362561" 189206 56761800 1906665 "archaeon"
"SRR21362570" 160244 48073200 1906665 "archaeon"
"SRR21362587" 1492816 447844800 1906665 "archaeon"
"SRR21362591" 1072559 321767700 1906665 "archaeon"
"SRR21362606" 364400 109320000 1906665 "archaeon"
"SRR21362615" 327622 98286600 1906665 "archaeon"
"SRR21362617" 775355 232606500 1906665 "archaeon"
"SRR21362626" 532956 159886800 1906665 "archaeon"
"SRR21362647" 1187574 356272200 1906665 "archaeon"
"SRR21362652" 2467041 740112300 1906665 "archaeon"
"SRR21362659" 510950 153285000 1906665 "archaeon"
"SRR21362688" 887787 266336100 1906665 "archaeon"
"SRR21362703" 554258 166277400 1906665 "archaeon"
"SRR21362307" 402662 120798600 1906665 "archaeon"
